"","region","year","month","IBMR","Date","sal_base_median","sal_June_median","sal_MaxDS_Even_median","sal_MaxDS_Hist_median","sal_StatusQuo_median","Strata_code","Taxa_code"
"689","Confluence",1999,10,"limno",1999-10-01,1,1.03172717254121,0.253010580317056,0.253010580317056,0.564361986515761,7,1
"690","Confluence",1999,10,"othcalad",1999-10-01,1,2.6580928549464,0,0,0,7,4
"691","Confluence",1999,10,"othcaljuv",1999-10-01,1,0.917401552915679,5.45036834067739,5.45036834067739,2.63286969521713,7,2
"692","Confluence",1999,10,"othclad",1999-10-01,1,0.742404973378318,13.4819780418816,13.4819780418816,4.97592462501995,7,6
"693","Confluence",1999,10,"othcyc",1999-10-01,1,0.968709617910526,0.31765614009188,0.31765614009188,0.55397161842455,7,9
"694","Confluence",1999,10,"other",1999-10-01,1,0.99271661493596,0.756552387710456,0.756552387710456,0.862293089641695,7,10
"695","Confluence",1999,10,"pdiapfor",1999-10-01,1,0.759022946370825,1.31906572231275,1.31906572231275,1.46373328217857,7,12
"696","Confluence",1999,10,"pdiapjuv",1999-10-01,1,0.759022946370825,1.31906572231275,1.31906572231275,1.46373328217857,7,3
"697","Confluence",1999,11,"acartela",1999-11-01,1,0.736599247991483,0.74648799640102,0.845305240394047,0.997240793012798,7,5
"698","Confluence",1999,11,"allcopnaup",1999-11-01,1,0.892701260495948,1.42362955721039,1.28514784154645,1.05641716357801,7,7
"699","Confluence",1999,11,"daphnia",1999-11-01,1,6.88349059285636,1.57896903103745,1.41778127222247,1.08570308185341,7,8
"700","Confluence",1999,11,"eurytem",1999-11-01,1,0.781992123558178,0.545128834878247,0.682378007597235,0.954784646436275,7,11
"701","Confluence",1999,11,"limno",1999-11-01,1,0.724281407479527,0.903688918059334,0.920074985320775,0.977541375054302,7,1
"702","Confluence",1999,11,"othcalad",1999-11-01,1,2.85618887832651,0.0742013169056387,0.159708076014666,0.696193122615321,7,4
"703","Confluence",1999,11,"othcaljuv",1999-11-01,1,0.893215834743734,1.26680517677826,1.16910447685537,1.02262622526288,7,2
"704","Confluence",1999,11,"othclad",1999-11-01,1,4.00636885516064,2.50782745556383,1.95780772373968,1.14287547433672,7,6
"705","Confluence",1999,11,"othcyc",1999-11-01,1,1.04169955875461,1.10659370784254,1.08358036996405,1.02015784803502,7,9
"706","Confluence",1999,11,"other",1999-11-01,1,2.203261979632,0.759333923380394,0.823522856648976,0.966450268517273,7,10
"707","Confluence",1999,11,"pdiapfor",1999-11-01,1,0.622036638833878,2.41597541672624,1.98062411909135,1.17263115114129,7,12
"708","Confluence",1999,11,"pdiapjuv",1999-11-01,1,0.622036638833878,2.41597541672624,1.98062411909135,1.17263115114129,7,3
"709","Confluence",1999,12,"acartela",1999-12-01,1,0.476172122967918,0.801861068876075,0.851269690872588,0.673569156209566,7,5
"710","Confluence",1999,12,"allcopnaup",1999-12-01,1,0.919474396777881,1.22543215844893,1.15619130061696,1.00836646046642,7,7
"711","Confluence",1999,12,"daphnia",1999-12-01,1,12.5968517628755,3.40426020597674,3.32366632656925,7.63641997264776,7,8
"712","Confluence",1999,12,"eurytem",1999-12-01,1,0.544236269071764,0.606850441746401,0.675475028105895,0.67723300164269,7,11
"713","Confluence",1999,12,"limno",1999-12-01,1,0.416835642417841,0.702805979738341,0.710999013369061,0.570712739878443,7,1
"714","Confluence",1999,12,"othcalad",1999-12-01,1,3.05428490170662,0.696750303652911,0.739503683207425,1.81890783227626,7,4
"715","Confluence",1999,12,"othcaljuv",1999-12-01,1,0.86903011657179,1.19795293595577,1.14910258599433,0.976251289577818,7,2
"716","Confluence",1999,12,"othclad",1999-12-01,1,7.27033273694296,3.05271536833713,2.77770550242505,4.70747609461726,7,6
"717","Confluence",1999,12,"othcyc",1999-12-01,1,1.1146894995987,1.18408087371587,1.17257420477663,1.11156312259602,7,9
"718","Confluence",1999,12,"other",1999-12-01,1,3.41380734432803,1.42848052209325,1.46057498872754,2.5809060106148,7,10
"719","Confluence",1999,12,"pdiapfor",1999-12-01,1,0.485050331296932,1.62448180235044,1.406806153533,0.794972446776034,7,12
"720","Confluence",1999,12,"pdiapjuv",1999-12-01,1,0.485050331296932,1.62448180235044,1.406806153533,0.794972446776034,7,3
"721","Confluence",2000,1,"acartela",2000-01-01,1,0.215744997944354,0.85723414135113,0.85723414135113,0.349897519406334,7,5
"722","Confluence",2000,1,"allcopnaup",2000-01-01,1,0.946247533059814,1.02723475968747,1.02723475968747,0.960315757354831,7,7
"723","Confluence",2000,1,"daphnia",2000-01-01,1,18.3102129328947,5.22955138091603,5.22955138091603,14.1871368634421,7,8
"724","Confluence",2000,1,"eurytem",2000-01-01,1,0.306480414585349,0.668572048614555,0.668572048614555,0.399681356849105,7,11
"725","Confluence",2000,1,"limno",2000-01-01,1,0.109389877356155,0.501923041417347,0.501923041417347,0.163884104702585,7,1
"726","Confluence",2000,1,"othcalad",2000-01-01,1,3.25238092508673,1.31929929040018,1.31929929040018,2.94162254193719,7,4
"727","Confluence",2000,1,"othcaljuv",2000-01-01,1,0.844844398399845,1.12910069513328,1.12910069513328,0.929876353892756,7,2
"728","Confluence",2000,1,"othclad",2000-01-01,1,10.5342966187253,3.59760328111043,3.59760328111043,8.2720767148978,7,6
"729","Confluence",2000,1,"othcyc",2000-01-01,1,1.18767944044279,1.2615680395892,1.2615680395892,1.20296839715701,7,9
"730","Confluence",2000,1,"other",2000-01-01,1,4.62435270902407,2.09762712080611,2.09762712080611,4.19536175271233,7,10
"731","Confluence",2000,1,"pdiapfor",2000-01-01,1,0.348064023759985,0.832988187974647,0.832988187974647,0.417313742410775,7,12
"732","Confluence",2000,1,"pdiapjuv",2000-01-01,1,0.348064023759985,0.832988187974647,0.832988187974647,0.417313742410775,7,3
"733","Confluence",2000,2,"acartela",2000-02-01,1,1,1,1,1,7,5
"734","Confluence",2000,2,"allcopnaup",2000-02-01,1,1,1,1,1,7,7
"735","Confluence",2000,2,"daphnia",2000-02-01,1,1,1,1,1,7,8
"736","Confluence",2000,2,"eurytem",2000-02-01,1,1,1,1,1,7,11
"737","Confluence",2000,2,"limno",2000-02-01,1,1,1,1,1,7,1
"738","Confluence",2000,2,"othcalad",2000-02-01,1,1,1,1,1,7,4
"739","Confluence",2000,2,"othcaljuv",2000-02-01,1,1,1,1,1,7,2
"740","Confluence",2000,2,"othclad",2000-02-01,1,1,1,1,1,7,6
"741","Confluence",2000,2,"othcyc",2000-02-01,1,1,1,1,1,7,9
"742","Confluence",2000,2,"other",2000-02-01,1,1,1,1,1,7,10
"743","Confluence",2000,2,"pdiapfor",2000-02-01,1,1,1,1,1,7,12
"744","Confluence",2000,2,"pdiapjuv",2000-02-01,1,1,1,1,1,7,3
"745","Confluence",2000,3,"acartela",2000-03-01,1,1,1,1,1,7,5
"746","Confluence",2000,3,"allcopnaup",2000-03-01,1,1,1,1,1,7,7
"747","Confluence",2000,3,"daphnia",2000-03-01,1,1,1,1,1,7,8
"748","Confluence",2000,3,"eurytem",2000-03-01,1,1,1,1,1,7,11
"749","Confluence",2000,3,"limno",2000-03-01,1,1,1,1,1,7,1
"750","Confluence",2000,3,"othcalad",2000-03-01,1,1,1,1,1,7,4
"751","Confluence",2000,3,"othcaljuv",2000-03-01,1,1,1,1,1,7,2
"752","Confluence",2000,3,"othclad",2000-03-01,1,1,1,1,1,7,6
"753","Confluence",2000,3,"othcyc",2000-03-01,1,1,1,1,1,7,9
"754","Confluence",2000,3,"other",2000-03-01,1,1,1,1,1,7,10
"755","Confluence",2000,3,"pdiapfor",2000-03-01,1,1,1,1,1,7,12
"756","Confluence",2000,3,"pdiapjuv",2000-03-01,1,1,1,1,1,7,3
"757","Confluence",2000,4,"acartela",2000-04-01,1,2.5670175814241,2.5670175814241,2.5670175814241,2.5670175814241,7,5
"758","Confluence",2000,4,"allcopnaup",2000-04-01,1,1.05163443617163,1.05163443617163,1.05163443617163,1.05163443617163,7,7
"759","Confluence",2000,4,"daphnia",2000-04-01,1,0.518988371339352,0.518988371339352,0.518988371339352,0.518988371339352,7,8
"760","Confluence",2000,4,"eurytem",2000-04-01,1,1.53664942799096,1.53664942799096,1.53664942799096,1.53664942799096,7,11
"761","Confluence",2000,4,"limno",2000-04-01,1,2.34989784331174,2.34989784331174,2.34989784331174,2.34989784331174,7,1
"762","Confluence",2000,4,"othcalad",2000-04-01,1,1.09586303095879,1.09586303095879,1.09586303095879,1.09586303095879,7,4
"763","Confluence",2000,4,"othcaljuv",2000-04-01,1,1.33962816822174,1.33962816822174,1.33962816822174,1.33962816822174,7,2
"764","Confluence",2000,4,"othclad",2000-04-01,1,0.510854208711192,0.510854208711192,0.510854208711192,0.510854208711192,7,6
"765","Confluence",2000,4,"othcyc",2000-04-01,1,1.00982568613873,1.00982568613873,1.00982568613873,1.00982568613873,7,9
"766","Confluence",2000,4,"other",2000-04-01,1,0.618174024817378,0.618174024817378,0.618174024817378,0.618174024817378,7,10
"767","Confluence",2000,4,"pdiapfor",2000-04-01,1,1.11610461226667,1.11610461226667,1.11610461226667,1.11610461226667,7,12
"768","Confluence",2000,4,"pdiapjuv",2000-04-01,1,1.11610461226667,1.11610461226667,1.11610461226667,1.11610461226667,7,3
"769","Confluence",2000,5,"acartela",2000-05-01,1,5.89222854519968,5.89222854519968,5.89222854519968,5.89222854519968,7,5
"770","Confluence",2000,5,"allcopnaup",2000-05-01,1,0.963849067207908,0.963849067207908,0.963849067207908,0.963849067207908,7,7
"771","Confluence",2000,5,"daphnia",2000-05-01,1,0.316862641162757,0.316862641162757,0.316862641162757,0.316862641162757,7,8
"772","Confluence",2000,5,"eurytem",2000-05-01,1,0.958980185852401,0.958980185852401,0.958980185852401,0.958980185852401,7,11
"773","Confluence",2000,5,"limno",2000-05-01,1,5.03934398945488,5.03934398945488,5.03934398945488,5.03934398945488,7,1
"774","Confluence",2000,5,"othcalad",2000-05-01,1,1.13220448098112,1.13220448098112,1.13220448098112,1.13220448098112,7,4
"775","Confluence",2000,5,"othcaljuv",2000-05-01,1,1.19812969558227,1.19812969558227,1.19812969558227,1.19812969558227,7,2
"776","Confluence",2000,5,"othclad",2000-05-01,1,0.309640863294855,0.309640863294855,0.309640863294855,0.309640863294855,7,6
"777","Confluence",2000,5,"othcyc",2000-05-01,1,1.07575005641763,1.07575005641763,1.07575005641763,1.07575005641763,7,9
"778","Confluence",2000,5,"other",2000-05-01,1,0.429913086914324,0.429913086914324,0.429913086914324,0.429913086914324,7,10
"779","Confluence",2000,5,"pdiapfor",2000-05-01,1,0.984303666711202,0.984303666711202,0.984303666711202,0.984303666711202,7,12
"780","Confluence",2000,5,"pdiapjuv",2000-05-01,1,0.984303666711202,0.984303666711202,0.984303666711202,0.984303666711202,7,3
"781","Confluence",2000,6,"acartela",2000-06-01,1,1.98573485069099,0.308421463470286,0.138682425700539,3.08186436730428,7,5
"782","Confluence",2000,6,"allcopnaup",2000-06-01,1,0.807193145176383,1.22723107814327,1.35065675370356,0.518577701236804,7,7
"783","Confluence",2000,6,"daphnia",2000-06-01,1,0.633910961828688,2.02542552173888,3.12646574256864,0.458366918686194,7,8
"784","Confluence",2000,6,"eurytem",2000-06-01,1,0.705492209822403,1.81163194148552,2.64493842115087,0.61103940249864,7,11
"785","Confluence",2000,6,"limno",2000-06-01,1,1.94331045875665,0.314235299550016,0.140830775248286,3.15938961469451,7,1
"786","Confluence",2000,6,"othcalad",2000-06-01,1,0.645465353840527,1.27746018875519,1.33747647176097,0.214108914256236,7,4
"787","Confluence",2000,6,"othcaljuv",2000-06-01,1,0.713062394403123,1.34151519152538,1.52165736531197,0.359492178757804,7,2
"788","Confluence",2000,6,"othclad",2000-06-01,1,0.583440116029272,2.16752180556738,3.47602560073962,0.326763767019753,7,6
"789","Confluence",2000,6,"othcyc",2000-06-01,1,1.15731092901726,0.864883216708513,0.804985654742425,1.52706310858375,7,9
"790","Confluence",2000,6,"other",2000-06-01,1,1.05648529679283,1.34649674764081,1.8279422998855,2.01532149202241,7,10
"791","Confluence",2000,6,"pdiapfor",2000-06-01,1,0.821343834197928,1.23363391383627,1.37781130760117,0.572117514553921,7,12
"792","Confluence",2000,6,"pdiapjuv",2000-06-01,1,0.821343834197928,1.23363391383627,1.37781130760117,0.572117514553921,7,3
"793","Confluence",2000,7,"acartela",2000-07-01,1,0.963974945946532,0.168919526852301,0.0876882808223714,0.991587721697944,7,5
"794","Confluence",2000,7,"allcopnaup",2000-07-01,1,0.411820592462995,2.38703456769292,2.76175629283157,0.518224352509879,7,7
"795","Confluence",2000,7,"daphnia",2000-07-01,1,1.02063017674317,3.15118245232872,4.37734459992564,1.03036145896756,7,8
"796","Confluence",2000,7,"eurytem",2000-07-01,1,0.858965794288477,12.7173526943742,19.3460853892698,0.849176436395446,7,11
"797","Confluence",2000,7,"limno",2000-07-01,1,1.24302115440627,0.123849215597623,0.0534381135605953,1.17208547358274,7,1
"798","Confluence",2000,7,"othcalad",2000-07-01,1,0.331359977743518,5.05193773966637,6.58123634256774,0.3911733436019,7,4
"799","Confluence",2000,7,"othcaljuv",2000-07-01,1,0.336617340696113,4.1754312796741,5.34734350790684,0.4184342182677,7,2
"800","Confluence",2000,7,"othclad",2000-07-01,1,0.506638269429184,4.65586903803226,7.00286584408217,0.591280972999727,7,6
"801","Confluence",2000,7,"othcyc",2000-07-01,1,1.70552150138909,0.563618202213113,0.51053829474467,1.49795458776921,7,9
"802","Confluence",2000,7,"other",2000-07-01,1,3.02657586243305,0.785524838199008,0.943178675055743,2.28400388182096,7,10
"803","Confluence",2000,7,"pdiapfor",2000-07-01,1,0.486621602204233,2.18693782107284,2.5513967401181,0.592673729586244,7,12
"804","Confluence",2000,7,"pdiapjuv",2000-07-01,1,0.486621602204233,2.18693782107284,2.5513967401181,0.592673729586244,7,3
"805","Confluence",2000,8,"acartela",2000-08-01,1,1.41883202722277,0.289370870141706,1,1.26490786782996,7,5
"806","Confluence",2000,8,"allcopnaup",2000-08-01,1,0.106565214981797,1.83485549712644,1,0.25114739853001,7,7
"807","Confluence",2000,8,"daphnia",2000-08-01,1,1.10665962041914,1.57559122616436,1,1.01518072948378,7,8
"808","Confluence",2000,8,"eurytem",2000-08-01,1,0,0.180231868318571,1,0.0669529786341747,7,11
"809","Confluence",2000,8,"limno",2000-08-01,1,2.9261592923528,0.0888730892683449,1,2.01727960142171,7,1
"810","Confluence",2000,8,"othcalad",2000-08-01,1,1.58828513684864,6.79535460321812,1,0.33496189705696,7,4
"811","Confluence",2000,8,"othcaljuv",2000-08-01,1,0.119009518760529,2.82884294023725,1,0.167787108851795,7,2
"812","Confluence",2000,8,"othclad",2000-08-01,1,0.150995675580137,3.50869382639847,1,0.272126493018741,7,6
"813","Confluence",2000,8,"othcyc",2000-08-01,1,4.55271539095122,0.621399380943767,1,2.71133878296992,7,9
"814","Confluence",2000,8,"other",2000-08-01,1,9.11191624164471,0.930584257768849,1,4.04838466208687,7,10
"815","Confluence",2000,8,"pdiapfor",2000-08-01,1,0.237466013572044,1.68840572869538,1,0.416879539572586,7,12
"816","Confluence",2000,8,"pdiapjuv",2000-08-01,1,0.237466013572044,1.68840572869538,1,0.416879539572586,7,3
"817","Confluence",2000,9,"acartela",2000-09-01,1,0.949870110266058,0.838995376845013,0.838995376845013,1,7,5
"818","Confluence",2000,9,"allcopnaup",2000-09-01,1,0.224041163448422,2.42663852503482,2.42663852503482,1,7,7
"819","Confluence",2000,9,"daphnia",2000-09-01,1,1.19268906409512,0,0,1,7,8
"820","Confluence",2000,9,"eurytem",2000-09-01,1,0,1.5185788739945,1.5185788739945,1,7,11
"821","Confluence",2000,9,"limno",2000-09-01,1,1.33629401056674,0.502130481254118,0.502130481254118,1,7,1
"822","Confluence",2000,9,"othcalad",2000-09-01,1,3.73595035412759,3.39767730160906,0.5,1,7,4
"823","Confluence",2000,9,"othcaljuv",2000-09-01,1,0.434619523416961,3.21735882281582,3.21735882281582,1,7,2
"824","Confluence",2000,9,"othclad",2000-09-01,1,0.155423408807419,2.83146586117139,2.83146586117139,1,7,6
"825","Confluence",2000,9,"othcyc",2000-09-01,1,1.40727774529154,0.462658307108252,0.462658307108252,1,7,9
"826","Confluence",2000,9,"other",2000-09-01,1,1.7389531847417,0.471566958252599,0.471566958252599,1,7,10
"827","Confluence",2000,9,"pdiapfor",2000-09-01,1,0.178631100159536,1.33997068327666,1.33997068327666,1,7,12
"828","Confluence",2000,9,"pdiapjuv",2000-09-01,1,0.178631100159536,1.33997068327666,1.33997068327666,1,7,3
"829","Confluence",2000,10,"acartela",2000-10-01,1,0.953977841596104,0.500351049304171,0.500351049304171,0.666286013597644,7,5
"830","Confluence",2000,10,"allcopnaup",2000-10-01,1,0.78181865312852,5.13384340118858,5.13384340118858,2.77344357874941,7,7
"831","Confluence",2000,10,"daphnia",2000-10-01,1,1.2787185077711,0.509732290624853,0.509732290624853,0.272626646553239,7,8
"832","Confluence",2000,10,"eurytem",2000-10-01,1,1.00582431039578,1.25305943282197,1.25305943282197,1.50396538245143,7,11
"833","Confluence",2000,10,"limno",2000-10-01,1,1.0350006461888,0.255938938045128,0.255938938045128,0.573474278584511,7,1
"834","Confluence",2000,10,"othcalad",2000-10-01,1,5.88361557140653,0,0,0,7,4
"835","Confluence",2000,10,"othcaljuv",2000-10-01,1,0.87228968423214,5.28778683776711,5.28778683776711,2.56552381859597,7,2
"836","Confluence",2000,10,"othclad",2000-10-01,1,0.596041352107031,12.4628632790153,12.4628632790153,4.59071938821971,7,6
"837","Confluence",2000,10,"othcyc",2000-10-01,1,0.919178526428861,0.318610210056343,0.318610210056343,0.555786708198946,7,9
"838","Confluence",2000,10,"other",2000-10-01,1,0.977804159009014,0.761826642572347,0.761826642572347,0.863211151338057,7,10
"839","Confluence",2000,10,"pdiapfor",2000-10-01,1,0.579016397607143,1.24648001074252,1.24648001074252,1.38390970934043,7,12
"840","Confluence",2000,10,"pdiapjuv",2000-10-01,1,0.579016397607143,1.24648001074252,1.24648001074252,1.38390970934043,7,3
"841","Confluence",2000,11,"acartela",2000-11-01,1,0.957040943468063,0.804921396591143,0.92660640159094,0.881871304219669,7,5
"842","Confluence",2000,11,"allcopnaup",2000-11-01,1,0.915794121845586,1.29929047484383,1.15950463687929,0.830145130085682,7,7
"843","Confluence",2000,11,"daphnia",2000-11-01,1,1.5593207963985,1.39433525353562,1.2195145901631,0.691711351806536,7,8
"844","Confluence",2000,11,"eurytem",2000-11-01,1,0.967714220521462,0.63992592399543,0.822150531023357,1.0195716969228,7,11
"845","Confluence",2000,11,"limno",2000-11-01,1,1.01635964645167,0.925922956729486,0.951153982062297,1.09331174139678,7,1
"846","Confluence",2000,11,"othcalad",2000-11-01,1,4.06779018083078,0.143034169456314,0.360348725941834,3.18394468793204,7,4
"847","Confluence",2000,11,"othcaljuv",2000-11-01,1,0.936929304531545,1.1924744778303,1.08587739910425,0.973673935333671,7,2
"848","Confluence",2000,11,"othclad",2000-11-01,1,1.02225061209782,2.01547771443842,1.46501430786999,0.695109498977825,7,6
"849","Confluence",2000,11,"othcyc",2000-11-01,1,1.0017508512629,1.08278013098775,1.0492872227829,0.929449130319138,7,9
"850","Confluence",2000,11,"other",2000-11-01,1,0.944436898300931,0.806950989487355,0.89976787027177,1.08352972532228,7,10
"851","Confluence",2000,11,"pdiapfor",2000-11-01,1,0.879193449397163,1.98596824829831,1.49373424360127,0.55457706612707,7,12
"852","Confluence",2000,11,"pdiapjuv",2000-11-01,1,0.879193449397163,1.98596824829831,1.49373424360127,0.55457706612707,7,3
"853","Confluence",2000,12,"acartela",2000-12-01,1,0.960104045340022,0.891485848313694,0.955666953822864,0.935623444880506,7,5
"854","Confluence",2000,12,"allcopnaup",2000-12-01,1,1.04976959056265,1.22669740863434,1.14957994014108,0.978424299068815,7,7
"855","Confluence",2000,12,"daphnia",2000-12-01,1,1.83992308502591,1.6376258793672,1.49417833902228,1.17446184137778,7,8
"856","Confluence",2000,12,"eurytem",2000-12-01,1,0.929604130647146,0.78143593241377,0.879347340335007,0.983973450849116,7,11
"857","Confluence",2000,12,"limno",2000-12-01,1,0.997718646714548,0.950189760524156,0.961225279896051,1.03165395008292,7,1
"858","Confluence",2000,12,"othcalad",2000-12-01,1,2.25196479025503,0.326092874736729,0.454232183380513,1.88649761869175,7,4
"859","Confluence",2000,12,"othcaljuv",2000-12-01,1,1.00156892483095,1.12160639027587,1.06487947130401,1.00546496310562,7,2
"860","Confluence",2000,12,"othclad",2000-12-01,1,1.44845987208862,1.84503765140964,1.52611723849911,1.09851814766435,7,6
"861","Confluence",2000,12,"othcyc",2000-12-01,1,1.08432317609693,1.10429088567363,1.07891639614191,1.01062763493531,7,9
"862","Confluence",2000,12,"other",2000-12-01,1,0.911069637592849,0.850578737235895,0.901181981002176,0.998517091453976,7,10
"863","Confluence",2000,12,"pdiapfor",2000-12-01,1,1.17937050118718,1.68075597716241,1.40984531094532,0.917206582800467,7,12
"864","Confluence",2000,12,"pdiapjuv",2000-12-01,1,1.17937050118718,1.68075597716241,1.40984531094532,0.917206582800467,7,3
"865","Confluence",2001,1,"acartela",2001-01-01,1,0.963167147211981,0.978050300036245,0.984727506054788,0.989375585541342,7,5
"866","Confluence",2001,1,"allcopnaup",2001-01-01,1,1.18374505927972,1.15410434242486,1.13965524340287,1.12670346805195,7,7
"867","Confluence",2001,1,"daphnia",2001-01-01,1,2.12052537365332,1.88091650519877,1.76884208788146,1.65721233094902,7,8
"868","Confluence",2001,1,"eurytem",2001-01-01,1,0.891494040772829,0.92294594083211,0.936544149646657,0.948375204775436,7,11
"869","Confluence",2001,1,"limno",2001-01-01,1,0.979077646977423,0.974456564318827,0.971296577729805,0.969996158769054,7,1
"870","Confluence",2001,1,"othcalad",2001-01-01,1,0.436139399679285,0.509151580017144,0.548115640819191,0.58905054945147,7,4
"871","Confluence",2001,1,"othcaljuv",2001-01-01,1,1.06620854513035,1.05073830272143,1.04388154350377,1.03725599087757,7,2
"872","Confluence",2001,1,"othclad",2001-01-01,1,1.87466913207941,1.67459758838086,1.58722016912823,1.50192679635088,7,6
"873","Confluence",2001,1,"othcyc",2001-01-01,1,1.16689550093097,1.1258016403595,1.10854556950092,1.09180613955148,7,9
"874","Confluence",2001,1,"other",2001-01-01,1,0.877702376884766,0.894206484984435,0.902596091732581,0.913504457585674,7,10
"875","Confluence",2001,1,"pdiapfor",2001-01-01,1,1.4795475529772,1.37554370602651,1.32595637828937,1.27983609947386,7,12
"876","Confluence",2001,1,"pdiapjuv",2001-01-01,1,1.4795475529772,1.37554370602651,1.32595637828937,1.27983609947386,7,3
"877","Confluence",2001,2,"acartela",2001-02-01,1,0.0535456744635266,0.0535456744635266,0.0535456744635266,0.0535456744635266,7,5
"878","Confluence",2001,2,"allcopnaup",2001-02-01,1,0.639425351502994,0.639425351502994,0.639425351502994,0.639425351502994,7,7
"879","Confluence",2001,2,"daphnia",2001-02-01,1,11.2825818950343,11.2825818950343,11.2825818950343,11.2825818950343,7,8
"880","Confluence",2001,2,"eurytem",2001-02-01,1,0.254488540704103,0.254488540704103,0.254488540704103,0.254488540704103,7,11
"881","Confluence",2001,2,"limno",2001-02-01,1,0.0349942948359276,0.0349942948359276,0.0349942948359276,0.0349942948359276,7,1
"882","Confluence",2001,2,"othcalad",2001-02-01,1,3.52595064164952,3.52595064164952,3.52595064164952,3.52595064164952,7,4
"883","Confluence",2001,2,"othcaljuv",2001-02-01,1,0.329366406484991,0.329366406484991,0.329366406484991,0.329366406484991,7,2
"884","Confluence",2001,2,"othclad",2001-02-01,1,8.54316225626972,8.54316225626972,8.54316225626972,8.54316225626972,7,6
"885","Confluence",2001,2,"othcyc",2001-02-01,1,1.01840092869243,1.01840092869243,1.01840092869243,1.01840092869243,7,9
"886","Confluence",2001,2,"other",2001-02-01,1,2.39395995601026,2.39395995601026,2.39395995601026,2.39395995601026,7,10
"887","Confluence",2001,2,"pdiapfor",2001-02-01,1,0.167419896557736,0.167419896557736,0.167419896557736,0.167419896557736,7,12
"888","Confluence",2001,2,"pdiapjuv",2001-02-01,1,0.167419896557736,0.167419896557736,0.167419896557736,0.167419896557736,7,3
"889","Confluence",2001,3,"acartela",2001-03-01,1,0.459392411276272,0.459392411276272,0.459392411276272,0.459392411276272,7,5
"890","Confluence",2001,3,"allcopnaup",2001-03-01,1,0.924152797504872,0.924152797504872,0.924152797504872,0.924152797504872,7,7
"891","Confluence",2001,3,"daphnia",2001-03-01,1,1.74687820069127,1.74687820069127,1.74687820069127,1.74687820069127,7,8
"892","Confluence",2001,3,"eurytem",2001-03-01,1,0.57004854997915,0.57004854997915,0.57004854997915,0.57004854997915,7,11
"893","Confluence",2001,3,"limno",2001-03-01,1,0.48141845293049,0.48141845293049,0.48141845293049,0.48141845293049,7,1
"894","Confluence",2001,3,"othcalad",2001-03-01,1,0.921566767728669,0.921566767728669,0.921566767728669,0.921566767728669,7,4
"895","Confluence",2001,3,"othcaljuv",2001-03-01,1,0.710378006713693,0.710378006713693,0.710378006713693,0.710378006713693,7,2
"896","Confluence",2001,3,"othclad",2001-03-01,1,1.7737184734741,1.7737184734741,1.7737184734741,1.7737184734741,7,6
"897","Confluence",2001,3,"othcyc",2001-03-01,1,1.0043240841336,1.0043240841336,1.0043240841336,1.0043240841336,7,9
"898","Confluence",2001,3,"other",2001-03-01,1,1.3735221592991,1.3735221592991,1.3735221592991,1.3735221592991,7,10
"899","Confluence",2001,3,"pdiapfor",2001-03-01,1,0.804879169651911,0.804879169651911,0.804879169651911,0.804879169651911,7,12
"900","Confluence",2001,3,"pdiapjuv",2001-03-01,1,0.804879169651911,0.804879169651911,0.804879169651911,0.804879169651911,7,3
"901","Confluence",2001,4,"acartela",2001-04-01,1,2.2240529189809,2.2240529189809,2.2240529189809,2.2240529189809,7,5
"902","Confluence",2001,4,"allcopnaup",2001-04-01,1,1.0534514434035,1.0534514434035,1.0534514434035,1.0534514434035,7,7
"903","Confluence",2001,4,"daphnia",2001-04-01,1,0.481251550019268,0.481251550019268,0.481251550019268,0.481251550019268,7,8
"904","Confluence",2001,4,"eurytem",2001-04-01,1,1.5017866023257,1.5017866023257,1.5017866023257,1.5017866023257,7,11
"905","Confluence",2001,4,"limno",2001-04-01,1,2.50047302913088,2.50047302913088,2.50047302913088,2.50047302913088,7,1
"906","Confluence",2001,4,"othcalad",2001-04-01,1,0.881992580647318,0.881992580647318,0.881992580647318,0.881992580647318,7,4
"907","Confluence",2001,4,"othcaljuv",2001-04-01,1,1.35907265456813,1.35907265456813,1.35907265456813,1.35907265456813,7,2
"908","Confluence",2001,4,"othclad",2001-04-01,1,0.463407336899557,0.463407336899557,0.463407336899557,0.463407336899557,7,6
"909","Confluence",2001,4,"othcyc",2001-04-01,1,1.03990926660388,1.03990926660388,1.03990926660388,1.03990926660388,7,9
"910","Confluence",2001,4,"other",2001-04-01,1,0.813202189749575,0.813202189749575,0.813202189749575,0.813202189749575,7,10
"911","Confluence",2001,4,"pdiapfor",2001-04-01,1,1.18414925577806,1.18414925577806,1.18414925577806,1.18414925577806,7,12
"912","Confluence",2001,4,"pdiapjuv",2001-04-01,1,1.18414925577806,1.18414925577806,1.18414925577806,1.18414925577806,7,3
"913","Confluence",2001,5,"acartela",2001-05-01,1,1.1399591072976,1.1399591072976,1.1399591072976,1.1399591072976,7,5
"914","Confluence",2001,5,"allcopnaup",2001-05-01,1,0.886196644292332,0.886196644292332,0.886196644292332,0.886196644292332,7,7
"915","Confluence",2001,5,"daphnia",2001-05-01,1,0.992559056043604,0.992559056043604,0.992559056043604,0.992559056043604,7,8
"916","Confluence",2001,5,"eurytem",2001-05-01,1,0.967119734311119,0.967119734311119,0.967119734311119,0.967119734311119,7,11
