"","region","year","month","IBMR","Date","sal_base_median","sal_June_median","sal_MaxDS_Even_median","sal_MaxDS_Hist_median","sal_MaxWater_median","sal_MaxWater_noSMSCG_median","sal_StatusQuo_median","sal_Summer_Even_AltSMSCG_median","sal_Summer_Even_median","sal_Summer_Hist_median","sal_SummerFall_Even_median","sal_SummerFall_Hist_median","Strata_code","Taxa_code"
"13","Confluence",1995,2,"acartela",1995-02-01,1,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,0.0478026633930968,7,5
"14","Confluence",1995,2,"allcopnaup",1995-02-01,1,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,0.807823319439829,7,7
"15","Confluence",1995,2,"daphnia",1995-02-01,1,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,3.78121860750167,7,8
"16","Confluence",1995,2,"eurytem",1995-02-01,1,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,0.20409324583794,7,11
"17","Confluence",1995,2,"limno",1995-02-01,1,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,0.105309539639834,7,1
"18","Confluence",1995,2,"othcalad",1995-02-01,1,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,0.773751146706937,7,4
"19","Confluence",1995,2,"othcaljuv",1995-02-01,1,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,0.401340761997439,7,2
"20","Confluence",1995,2,"othclad",1995-02-01,1,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,3.99771207548034,7,6
"21","Confluence",1995,2,"othcyc",1995-02-01,1,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,1.00298885614477,7,9
"22","Confluence",1995,2,"other",1995-02-01,1,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,1.64741579997379,7,10
"23","Confluence",1995,2,"pdiapfor",1995-02-01,1,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,7,12
"24","Confluence",1995,2,"pdiapjuv",1995-02-01,1,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,0.467301478847058,7,3
"25","Confluence",1995,3,"acartela",1995-03-01,1,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,0.0491096793398699,7,5
"26","Confluence",1995,3,"allcopnaup",1995-03-01,1,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,0.740513358840691,7,7
"27","Confluence",1995,3,"daphnia",1995-03-01,1,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7.72655106947045,7,8
"28","Confluence",1995,3,"eurytem",1995-03-01,1,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,0.133089253810502,7,11
"29","Confluence",1995,3,"limno",1995-03-01,1,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,0.0650040583969713,7,1
"30","Confluence",1995,3,"othcalad",1995-03-01,1,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,0.805810581617964,7,4
"31","Confluence",1995,3,"othcaljuv",1995-03-01,1,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,0.284989943310623,7,2
"32","Confluence",1995,3,"othclad",1995-03-01,1,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,8.14799259099515,7,6
"33","Confluence",1995,3,"othcyc",1995-03-01,1,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,1.00726209275254,7,9
"34","Confluence",1995,3,"other",1995-03-01,1,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,2.9206312373378,7,10
"35","Confluence",1995,3,"pdiapfor",1995-03-01,1,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,7,12
"36","Confluence",1995,3,"pdiapjuv",1995-03-01,1,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,0.435944288963409,7,3
"37","Confluence",1995,4,"acartela",1995-04-01,1,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,0.195517833014181,7,5
"38","Confluence",1995,4,"allcopnaup",1995-04-01,1,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,0.909835612460326,7,7
"39","Confluence",1995,4,"daphnia",1995-04-01,1,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,3.51972767172568,7,8
"40","Confluence",1995,4,"eurytem",1995-04-01,1,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,0.443392561873727,7,11
"41","Confluence",1995,4,"limno",1995-04-01,1,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,0.205414496700668,7,1
"42","Confluence",1995,4,"othcalad",1995-04-01,1,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,0.859013075725062,7,4
"43","Confluence",1995,4,"othcaljuv",1995-04-01,1,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,0.572382400800411,7,2
"44","Confluence",1995,4,"othclad",1995-04-01,1,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,3.62896220819022,7,6
"45","Confluence",1995,4,"othcyc",1995-04-01,1,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,0.978886847207783,7,9
"46","Confluence",1995,4,"other",1995-04-01,1,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,2.40501141096553,7,10
"47","Confluence",1995,4,"pdiapfor",1995-04-01,1,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,7,12
"48","Confluence",1995,4,"pdiapjuv",1995-04-01,1,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,0.806572969320901,7,3
"49","Confluence",1995,5,"acartela",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,5
"50","Confluence",1995,5,"allcopnaup",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,7
"51","Confluence",1995,5,"daphnia",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,8
"52","Confluence",1995,5,"eurytem",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,11
"53","Confluence",1995,5,"limno",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,1
"54","Confluence",1995,5,"othcalad",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,4
"55","Confluence",1995,5,"othcaljuv",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,2
"56","Confluence",1995,5,"othclad",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,6
"57","Confluence",1995,5,"othcyc",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,9
"58","Confluence",1995,5,"other",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,10
"59","Confluence",1995,5,"pdiapfor",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,12
"60","Confluence",1995,5,"pdiapjuv",1995-05-01,1,1,1,1,1,1,1,1,1,1,1,1,7,3
"61","Confluence",1995,6,"acartela",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,5
"62","Confluence",1995,6,"allcopnaup",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,7
"63","Confluence",1995,6,"daphnia",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,8
"64","Confluence",1995,6,"eurytem",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,11
"65","Confluence",1995,6,"limno",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,1
"66","Confluence",1995,6,"othcalad",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,4
"67","Confluence",1995,6,"othcaljuv",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,2
"68","Confluence",1995,6,"othclad",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,6
"69","Confluence",1995,6,"othcyc",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,9
"70","Confluence",1995,6,"other",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,10
"71","Confluence",1995,6,"pdiapfor",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,12
"72","Confluence",1995,6,"pdiapjuv",1995-06-01,1,1,1,1,1,1,1,1,1,1,1,1,7,3
"73","Confluence",1995,7,"acartela",1995-07-01,1,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,2.08415014505915,7,5
"74","Confluence",1995,7,"allcopnaup",1995-07-01,1,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,0.867312348785138,7,7
"75","Confluence",1995,7,"daphnia",1995-07-01,1,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,0.717280619481138,7,8
"76","Confluence",1995,7,"eurytem",1995-07-01,1,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,0.660318802498999,7,11
"77","Confluence",1995,7,"limno",1995-07-01,1,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,2.58963604660319,7,1
"78","Confluence",1995,7,"othcalad",1995-07-01,1,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,0.769534678138008,7,4
"79","Confluence",1995,7,"othcaljuv",1995-07-01,1,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,0.780353884404749,7,2
"80","Confluence",1995,7,"othclad",1995-07-01,1,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,0.649407271751107,7,6
"81","Confluence",1995,7,"othcyc",1995-07-01,1,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,1.10698592762627,7,9
"82","Confluence",1995,7,"other",1995-07-01,1,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,0.792841432567842,7,10
"83","Confluence",1995,7,"pdiapfor",1995-07-01,1,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,7,12
"84","Confluence",1995,7,"pdiapjuv",1995-07-01,1,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,0.851857063590636,7,3
"85","Confluence",1995,8,"acartela",1995-08-01,1,2.82633133527572,1,2.15275946752491,2.82633133527572,2.82633133527572,2.82633133527572,2.15275946752491,2.15275946752491,2.82633133527572,2.15275946752491,2.82633133527572,7,5
"86","Confluence",1995,8,"allcopnaup",1995-08-01,1,0.634127974362005,1,0.737312797524131,0.634127974362005,0.634127974362005,0.634127974362005,0.737312797524131,0.737312797524131,0.634127974362005,0.737312797524131,0.634127974362005,7,7
"87","Confluence",1995,8,"daphnia",1995-08-01,1,0,1,0,0,0,0,0,0,0,0,0,7,8
"88","Confluence",1995,8,"eurytem",1995-08-01,1,4.92777629540572,1,3.83003456125877,4.92777629540572,4.92777629540572,4.92777629540572,3.83003456125877,3.83003456125877,4.92777629540572,3.83003456125877,4.92777629540572,7,11
"89","Confluence",1995,8,"limno",1995-08-01,1,7.71616913719872,1,4.60791703282829,7.71616913719872,7.71616913719872,7.71616913719872,4.60791703282829,4.60791703282829,7.71616913719872,4.60791703282829,7.71616913719872,7,1
"90","Confluence",1995,8,"othcalad",1995-08-01,1,0.216688445122191,1,0.340477012348478,0.216688445122191,0.216688445122191,0.216688445122191,0.340477012348478,0.340477012348478,0.216688445122191,0.340477012348478,0.216688445122191,7,4
"91","Confluence",1995,8,"othcaljuv",1995-08-01,1,0.452026455421287,1,0.584006523387469,0.452026455421287,0.452026455421287,0.452026455421287,0.584006523387469,0.584006523387469,0.452026455421287,0.584006523387469,0.452026455421287,7,2
"92","Confluence",1995,8,"othclad",1995-08-01,1,0.367293635955341,1,0.492133148990902,0.367293635955341,0.367293635955341,0.367293635955341,0.492133148990902,0.492133148990902,0.367293635955341,0.492133148990902,0.367293635955341,7,6
"93","Confluence",1995,8,"othcyc",1995-08-01,1,1.43378852931313,1,1.27365666583872,1.43378852931313,1.43378852931313,1.43378852931313,1.27365666583872,1.27365666583872,1.43378852931313,1.27365666583872,1.43378852931313,7,9
"94","Confluence",1995,8,"other",1995-08-01,1,0.991577789715217,1,0.952801098000256,0.991577789715217,0.991577789715217,0.991577789715217,0.952801098000256,0.952801098000256,0.991577789715217,0.952801098000256,0.991577789715217,7,10
"95","Confluence",1995,8,"pdiapfor",1995-08-01,1,0.666046870515107,1,0.755279625490748,0.666046870515107,0.666046870515107,0.666046870515107,0.755279625490748,0.755279625490748,0.666046870515107,0.755279625490748,0.666046870515107,7,12
"96","Confluence",1995,8,"pdiapjuv",1995-08-01,1,0.666046870515107,1,0.755279625490748,0.666046870515107,0.666046870515107,0.666046870515107,0.755279625490748,0.755279625490748,0.666046870515107,0.755279625490748,0.666046870515107,7,3
"97","Confluence",1995,9,"acartela",1995-09-01,1,0.746864581001423,0.617306761292784,0.617306761292784,0.746864581001423,0.746864581001423,0.746864581001423,0.746864581001423,0.746864581001423,0.746864581001423,0.746864581001423,0.746864581001423,7,5
"98","Confluence",1995,9,"allcopnaup",1995-09-01,1,4.51308205195809,8.03840439292974,8.03840439292974,4.51308205195809,4.51308205195809,4.51308205195809,4.51308205195809,4.51308205195809,4.51308205195809,4.51308205195809,4.51308205195809,7,7
"99","Confluence",1995,9,"daphnia",1995-09-01,1,0,0,0,0,0,0,0,0,0,0,0,7,8
"100","Confluence",1995,9,"eurytem",1995-09-01,1,8.38130339961316,7.82618934856619,7.82618934856619,8.38130339961316,8.38130339961316,8.38130339961316,8.38130339961316,8.38130339961316,8.38130339961316,8.38130339961316,8.38130339961316,7,11
"101","Confluence",1995,9,"limno",1995-09-01,1,0.527104253962949,0.282568254237551,0.282568254237551,0.527104253962949,0.527104253962949,0.527104253962949,0.527104253962949,0.527104253962949,0.527104253962949,0.527104253962949,0.527104253962949,7,1
"102","Confluence",1995,9,"othcalad",1995-09-01,1,0,0.000752874901079419,0.000752874901079419,0,0,0,0,0,0,0,0,7,4
"103","Confluence",1995,9,"othcaljuv",1995-09-01,1,3.48387498431806,7.78389877290249,7.78389877290249,3.48387498431806,3.48387498431806,3.48387498431806,3.48387498431806,3.48387498431806,3.48387498431806,3.48387498431806,3.48387498431806,7,2
"104","Confluence",1995,9,"othclad",1995-09-01,1,4.2552386744759,9.13911950634219,9.13911950634219,4.2552386744759,4.2552386744759,4.2552386744759,4.2552386744759,4.2552386744759,4.2552386744759,4.2552386744759,4.2552386744759,7,6
"105","Confluence",1995,9,"othcyc",1995-09-01,1,0.346435156167512,0.204747524980755,0.204747524980755,0.346435156167512,0.346435156167512,0.346435156167512,0.346435156167512,0.346435156167512,0.346435156167512,0.346435156167512,0.346435156167512,7,9
"106","Confluence",1995,9,"other",1995-09-01,1,0.412046980293245,0.247245479826439,0.247245479826439,0.412046980293245,0.412046980293245,0.412046980293245,0.412046980293245,0.412046980293245,0.412046980293245,0.412046980293245,0.412046980293245,7,10
"107","Confluence",1995,9,"pdiapfor",1995-09-01,1,1.50337939794699,1.85298896037463,1.85298896037463,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,7,12
"108","Confluence",1995,9,"pdiapjuv",1995-09-01,1,1.50337939794699,1.85298896037463,1.85298896037463,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,1.50337939794699,7,3
"109","Confluence",1995,10,"acartela",1995-10-01,1,1.62574723582116,1.21679959361488,1.21679959361488,1.62574723582116,1.60860660116553,1.60860660116553,1.64900780112274,1.64900780112274,1.62574723582116,1.60860660116553,1.60860660116553,7,5
"110","Confluence",1995,10,"allcopnaup",1995-10-01,1,0.353744635686204,0.902888992255943,0.902888992255943,0.353744635686204,0.488954540058128,0.488954540058128,0.334370079200017,0.334370079200017,0.353744635686204,0.488954540058128,0.488954540058128,7,7
"111","Confluence",1995,10,"daphnia",1995-10-01,1,0.703104814034017,1.10252283174182,1.10252283174182,0.703104814034017,0.750595569663241,0.750595569663241,0.693321714930174,0.693321714930174,0.703104814034017,0.750595569663241,0.750595569663241,7,8
"112","Confluence",1995,10,"eurytem",1995-10-01,1,1.4438544471157,2.02973338044402,2.02973338044402,1.4438544471157,2.41109853337347,2.41109853337347,1.35696084623355,1.35696084623355,1.4438544471157,2.41109853337347,2.41109853337347,7,11
"113","Confluence",1995,10,"limno",1995-10-01,1,3.91940849288231,1.46677360275486,1.46677360275486,3.91940849288231,3.27317197730431,3.27317197730431,4.0395819417225,4.0395819417225,3.91940849288231,3.27317197730431,3.27317197730431,7,1
"114","Confluence",1995,10,"othcalad",1995-10-01,1,0.00776854906859395,0,0,0.00776854906859395,0,0,0.493404411319545,0.493404411319545,0.00776854906859395,0,0,7,4
"115","Confluence",1995,10,"othcaljuv",1995-10-01,1,0.299652464464619,0.881978550866418,0.881978550866418,0.299652464464619,0.424687624606629,0.424687624606629,0.283671044651993,0.283671044651993,0.299652464464619,0.424687624606629,0.424687624606629,7,2
"116","Confluence",1995,10,"othclad",1995-10-01,1,0.189913975589193,0.800514028699967,0.800514028699967,0.189913975589193,0.293859832058601,0.293859832058601,0.176168935331356,0.176168935331356,0.189913975589193,0.293859832058601,0.293859832058601,7,6
"117","Confluence",1995,10,"othcyc",1995-10-01,1,2.46002415004748,1.10298157942935,1.10298157942935,2.46002415004748,1.92139455289936,1.92139455289936,2.56184166715667,2.56184166715667,2.46002415004748,1.92139455289936,1.92139455289936,7,9
"118","Confluence",1995,10,"other",1995-10-01,1,1.2548982265597,1.06410381120541,1.06410381120541,1.2548982265597,1.20118270964552,1.20118270964552,1.26563833354643,1.26563833354643,1.2548982265597,1.20118270964552,1.20118270964552,7,10
"119","Confluence",1995,10,"pdiapfor",1995-10-01,1,1.14916473392702,1.01343214894235,1.01343214894235,1.14916473392702,1.12333669480365,1.12333669480365,1.14555090925763,1.14555090925763,1.14916473392702,1.12333669480365,1.12333669480365,7,12
"120","Confluence",1995,10,"pdiapjuv",1995-10-01,1,1.14916473392702,1.01343214894235,1.01343214894235,1.14916473392702,1.12333669480365,1.12333669480365,1.14555090925763,1.14555090925763,1.14916473392702,1.12333669480365,1.12333669480365,7,3
"121","Confluence",1995,11,"acartela",1995-11-01,1,1.03434670214332,1.1975742887543,1.3500443967775,1.03434670214332,1.40534009209955,1.40534009209955,1.00159583892725,1.00159583892725,1.03434670214332,1.4418875304498,1.40534009209955,7,5
"122","Confluence",1995,11,"allcopnaup",1995-11-01,1,0.321888043694173,0.565563852662824,0.511235574036024,0.321888043694173,0.379276752948827,0.379276752948827,0.313171564921765,0.313171564921765,0.321888043694173,0.392589630358294,0.379276752948827,7,7
"123","Confluence",1995,11,"daphnia",1995-11-01,1,0.0676738016044381,0.227490134982791,0.207632073761123,0.0676738016044381,0.122369078927784,0.122369078927784,0.0647893395761387,0.0647893395761387,0.0676738016044381,0.134241524189806,0.122369078927784,7,8
"124","Confluence",1995,11,"eurytem",1995-11-01,1,1.8097041380634,1.31652168241518,1.62837523949687,1.8097041380634,2.1146438721675,2.1146438721675,1.7642880166585,1.7642880166585,1.8097041380634,2.12985045715419,2.1146438721675,7,11
"125","Confluence",1995,11,"limno",1995-11-01,1,2.17782549004255,1.66259138389952,1.71711924560272,2.17782549004255,1.92203244652121,1.92203244652121,2.19247915079679,2.19247915079679,2.17782549004255,1.88788644563096,1.92203244652121,7,1
"126","Confluence",1995,11,"othcalad",1995-11-01,1,301.344127023967,7.21814779901496,15.6194712632166,301.344127023967,109.222464664079,109.222464664079,317.964993886333,317.964993886333,301.344127023967,87.6122155516958,109.222464664079,7,4
"127","Confluence",1995,11,"othcaljuv",1995-11-01,1,0.495072322093467,0.580524558744007,0.536053405376178,0.495072322093467,0.470778852534664,0.470778852534664,0.497951721627469,0.497951721627469,0.495072322093467,0.472983220376175,0.470778852534664,7,2
"128","Confluence",1995,11,"othclad",1995-11-01,1,0.0810967457075832,0.253461386869758,0.192801736127761,0.0810967457075832,0.094912012735955,0.094912012735955,0.0807205841003914,0.0807205841003914,0.0810967457075832,0.101790674874184,0.094912012735955,7,6
